product_id,product_name,barcode,brand,image,description,url
100,"
	BÁNH OREO SOCOLA-PIE 448G TẾT 2025",OREO193,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/OREO-TET.jpg,BÁNH OREO SOCOLA-PIE Hộp giấy 448g – 8 hộp/ thùng,https://banhkinhdo.com.vn/san-pham/banh-quy-oreo-doc-dao-red-velvet/
101,"
	BÁNH QUY OREO VỊ VANI 303.6G ( HỘP ĐỎ ) TẾT 2024",4303479,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/12/z4800330174468_7f7d7744766f198926384ff06fbe298f.jpg,Hộp bánh biếu tặng Bánh Quy Oreo vị Vani 303.6g – 12 hộp/thùng,https://banhkinhdo.com.vn/san-pham/banh-quy-oreo-vi-kem-socola/
102,"
	BÁNH BÔNG LAN TRÒN SOLITE 276G (KEM VỊ BƠ SỮA) – TẾT 2025",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/SOLITE-TRON-BO-SUA.jpg,BÁNH BÔNG LAN TRÒN SOLITE Kem vị bơ sữa Hộp giấy 276g – 10 hộp/ thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tron-solite-144g-kem-vi-bo-sua-tet-2024/
103,"
	BÁNH BÔNG LAN TRÒN SOLITE 288G (KEM VỊ BƠ SỮA) – TẾT 2024",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/z4920315721065_9f11cdb4095dce8899d02342c5bc11b5.jpg,BÁNH BÔNG LAN TRÒN SOLITE Kem vị bơ sữa Hộp giấy 288g – 10 hộp/ thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tron-solite-288g-kem-vi-bo-sua-tet-2024/
104,"
	BÁNH BÔNG LAN CUỘN SOLITE 288G (KEM VỊ LÁ DỨA) – TẾT 2024",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/z4920310239245_88c66ec588dc673bd8eb5084a4850132.jpg,BÁNH BÔNG LAN CUỘN SOLITE Kem vị lá dứa Hộp giấy 288g – 12 hộp/ thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-cuon-solite-288g-kem-vi-la-dua-tet-2024/
105,"
	BÁNH BÔNG LAN CUỘN SOLITE 288G – VỊ SOCOLA (TẾT 2024)",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/z4920242233267_686fbab5f41a7aad8978c5cd801e72e4.jpg,BÁNH BÔNG LAN CUỘN SOLITE Kem vị sôcôla Hộp giấy 288g – 12 hộp/ thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-cuon-solite-288g-vi-socola-tet-2024/
106,"
	BÁNH BÔNG LAN CUỘN SOLITE 324G (KEM VỊ DÂU + KEM VỊ LÁ DỨA) TẾT 2025",4264765,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/SOLITE-CUON.jpg,Bánh bông lan tròn Solite (kem vị dâu + kem vị lá dứa) Hộp giấy + túi Bánh bông lan cuộn solite 324g – 10 hộp/thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tron-solite-kem-vi-bo-sua-kem-vi-la-dua-tet-2021/
107,"
	BÁNH BÔNG LAN TẦNG SOLITE 238G (KEM VỊ CAM) TẾT 2025",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/SOLITE-CAM.jpg,Bánh bông lan tầng Solite (kem vị cam) 238g/hộp – 12 hộp/thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tron-solite-kem-vi-bo-sua-kem-vi-dau-tet-2021/
108,"
	BÁNH BÔNG LAN TRÒN SOLITE (KEM VỊ BƠ SỮA + KEM VỊ DÂU) TẾT 2025",4264766,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/11/SOLITE-TRON.jpg,Bánh bông lan tròn Solite Hộp giấy + túi Bánh bông lan tròn solite Kem vị dâu – kem vị bơ sữa 288g – 10 hộp/thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tron-solite-kem-vi-la-dua-kem-vi-dau-tet-2021/
109,"
	BÁNH BÔNG LAN SOLITE TẦNG KEM VỊ CAM 238G – TẾT 2024",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2020/12/banh-bong-lan-tang-solite-hop-giay.jpg,Bánh bông lan tầng Solite Vị cam Trọng lượng: 238g – 12 hộp/thùng,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tang-phu-socola-vi-dau-cuon-vi-socola-tet-2021/
110,"
	Bánh Trung Thu Lava Trứng Chảy – Hộp 3 Bánh 2025",LAVA3,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/lava.jpg,"Dòng sản phẩm bánh trung thu Lava Trứng Chảy Vỏ bánh vàng ươm, thơm nức, “ôm trọn” lớp nhân trứng muối tan chảy một cách khéo léo, đó là bánh Trung thu Lava – trứng muối tan chảy, được các nghệ nhân Kinh Đô dày công sáng tạo. Hộp bánh với 3 vị phô mai; trứng sữa; đậu xanh chà bông cùng thiết kế bao bì trẻ trung, sang trọng sẽ là món quà tinh tế để trao nhau trong mùa Tết Trung Thu với lời chúc thu như ý vẹn tròn, để kết nối những ký ức đêm trăng luôn sáng mãi. Hộp gồm 3 vị: Lava Trứng Chảy Đậu Xanh Chà Bông, Lava Trứng Chảy Trứng Sữa, Lava Trứng Chảy Phô Mai. Có túi giấy đi kèm Hạn sử dụng: 75 ngày kể từ ngày sản xuất Trọng lượng: 80g/ Bánh x 3 Bánh.",https://banhkinhdo.com.vn/san-pham/hop-lava-trung-chay-3-banh/
111,"
	Bánh Trung Thu Lava Trứng Chảy – Hộp 6 Bánh 2025",,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/lava.jpg,"Hộp gồm 6 bánh, 3 vị Bánh trung thu Lava trứng chảy phô mai Bánh trung thu Lava trứng chảy đậu xanh chà bông Bánh trung thu Lava sô cô la tan chảy Hạn sử dụng: 75 ngày tặng kèm túi giấy Dòng bánh lava – bánh trung thu có lớp nhân chính giữa tan chảy – được các nghệ nhân Kinh Đô dày công nghiên cứu giới thiệu đến người Việt Nam với mong muốn mang lại những trải nghiệm thật khác trong mùa trung thu. Với hai loại nhân là trứng muối tan chảy và sô cô la tan chảy, ba vị đậu xanh chà bông, phô mai trứng muối và sô cô la cùng thiết kế bao bì trẻ trung, sang trọng sẽ là món quà tinh tế để trao nhau trong mùa trung thu này, với lời chúc thu như ý vẹn tròn, để kết nối những ký ức đêm trăng luôn sáng mãi. Bánh trung thu Kinh Đô – tròn vị bánh sáng mãi chuyện đêm trăng",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-lava-trung-chay-hop-6-banh-2024/
112,"
	Bánh Trung Thu Tuyết 3 Bánh – Đặc biệt 2024",T3,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/07/9A.png,"Bánh Trung Thu Tuyết 3 Bánh – Đặc biệt 2024 Hòa quyện độc đáo giữa nét văn hóa Việt Nam và sự tinh tế, chăm chút trong văn hóa ẩm thực Nhật Bản tạo nên chiếc bánh Trung Thu Tuyết với vẻ ngoài bắt mắt và hương vị thơm ngon. Đặc trưng vỏ bánh hai màu, kết cấu mềm mịn , xốp và họa tiết khắc nổi xinh xắn trên bề mặt bánh, cùng những hương vị hiện đại được yêu thích, như vị : Cam Nhật ( Yuzu), Trà xanh, Đâu đỏ, hay Mè đen, đem đến vị ngon lạ miệng, hài hòa. Bánh Trung Thu Tuyết thực sự là một món quà độc đáo, mới lạ cho một mùa trung thu vẹn tròn, như ý.",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-tuyet-3-banh-dac-biet-2024/
113,"
	Bánh Trung Thu Tuyết 6 Bánh – Đặc biệt 2025",T6,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2024/07/TUYET6.jpg,"Bánh Trung Thu Tuyết 6 Bánh – Đặc biệt 2024 – Hòa quyện độc đáo giữa nét văn hóa Việt Nam và sự tinh tế, chăm chút trong văn hóa ẩm thực Nhật Bản tạo nên chiếc bánh Trung Thu Tuyết với vẻ ngoài bắt mắt và hương vị thơm ngon. Đặc trưng vỏ bánh hai màu, kết cấu mềm mịn , xốp và họa tiết khắc nổi xinh xắn trên bề mặt bánh, cùng những hương vị hiện đại được yêu thích, như vị : Cam Nhật ( Yuzu), Trà xanh, Đâu đỏ, hay Mè đen, đem đến vị ngon lạ miệng, hài hòa. Bánh Trung Thu Tuyết thực sự là một món quà độc đáo, mới lạ cho một mùa trung thu vẹn tròn, như ý.",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-tuyet-6-banh-dac-biet-2024/
114,"
	Hộp Bánh Trung Thu KIDO MỸ VỊ AN KHANG (Xanh) 4 Bánh x 150G",CB8,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/CB8.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Hộp Bánh Trung Thu KIDO MỸ VỊ AN KHANG (Xanh) 4 Bánh x 150G, các vị: 01 Gà Quay Vi Cá Xốt Hồng Kong (1Tr); 01 Cua Hoàng Đế Xốt Singapo ( 1Tr); 01 Hạt Sen Hạt Dưa ( 1TR); 01 Trà Xanh Phô Mai ( 0TR); Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/hop-banh-trung-thu-kido-thu-thinh-vuong-xanh-i-hop-qua-bieu-cao-cap-2023/
115,"
	Hộp Bánh Trung Thu KIDO MỸ VỊ THỊNH VƯỢNG ( Vàng) – 4 Bánh x 210G + Trà 30G",CB4,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/CB4.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Sản phẩm Hộp Bánh Trung Thu KIDO MỸ VỊ THỊNH VƯỢNG ( Vàng) – 4 Bánh x 210G + Trà 30G gồm : 01 Gà Quay Vi Cá Xốt Hồng Kong 2 Trứng; 01 Tôm Alaska Xốt Tiêu Đen 2 Trứng; 01 Dâu Nam Việt Quất Phô Mai 0 Trứng; 01 Đậu Đỏ Hạt Dưa 2 Trứng. Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/hop-banh-trung-thu-kido-special-red-label-hop-qua-bieu-cao-cap-2023/
116,"
	Hộp Bánh Trung Thu KIDO MỸ VỊ THỊNH VƯỢNG (Đỏ) 4 Bánh x 210G + Trà 30G",GS3,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/CB3.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Hộp Bánh Trung Thu KIDO MỸ VỊ THỊNH VƯỢNG (Đỏ) 4 Bánh x 210G + Trà 30G, Gồm: 01 Thập Cẩm Lạp Xưởng Ngũ Hạt 2 Trứng; 01 Cua Hoàng Đế Xốt Singapore 2 Trứng; 01 Trà Xanh Phô Mai 0 Trứng; 01 Đậu Xanh Sầu Riêng 2 Trứng. Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/hop-banh-trung-thu-kido-special-gold-label-hop-qua-bieu-cao-cap-2023/
117,"
	Hộp Bánh Trung Thu KIDO MỸ VỊ CÁT TƯỜNG (Hồng) 4 Bánh x 150G",GS2,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/CB6.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Hộp Bánh Trung Thu KIDO MỸ VỊ CÁT TƯỜNG (Hồng) 4 Bánh x 150G, gồm; 01 Gà Quay Vi Cá Xốt Hồng Kong 1 Trứng 01 Tôm Alaska Xốt Tiêu Đen 1 Trứng ; 01 Dâu Nam Việt Quất Phô Mai 0 Trứng ; 01 Đậu Đỏ Hạt Dưa 1 Trứng. Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/hop-banh-trung-thu-kido-deluxe-hop-qua-bieu-cao-cap-2023/
118,"
	Hộp Bánh Trung Thu KIDO THU HẠNH PHÚC – Hộp Quà Biếu Cao Cấp 2023",CB1,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/KIDOthuhanhphuc-scaled.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Sản phẩm gồm 4 Bánh x 150G: 01 Thập Cẩm Lạp Xưởng Ngũ hạt ( 1TR); 01 Gà Quay Tứ Xuyên ( 1Tr); 01 Hạt Sen Hạt Dưa ( 1TR); 01 Dừa Muối Mè Đài Loan ( 1TR). Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/hop-banh-trung-thu-kido-thu-hanh-phuc-hop-qua-bieu-cao-cap-2023/
119,"
	Hộp Bánh Trung Thu KIDO MỸ VỊ AN KHANG (Đỏ) 4 Bánh x 150G",CB7,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2023/07/CB7.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Hộp Bánh Trung Thu KIDO MỸ VỊ AN KHANG (Đỏ) 4 Bánh x 150G , gồm: 01 Gà Quay Tứ Xuyên  ( 1TR); 01 Cua Hoàng Đế Xốt Singapo ( 1Tr); 01 Đậu Xanh Lá Dứa ( 1TR); 01 Hạt Sen Mứt Dâu Việt Quất ( 0TR). Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/hop-banh-trung-thu-kido-thu-an-khang-hop-qua-bieu-cao-cap-2023/
120,"
	Hộp Bánh Trung Thu KIDO THU NHƯ Ý – Hộp Quà Biếu Cao Cấp 2023",CB3,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/08/KIDOthunhuy-scaled.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Hộp Bánh Trung Thu KIDO THU NHƯ Ý – Hộp Quà Biếu Cao Cấp 2023 gồm 4 Bánh x 150G , với các vị : 01 Tôm Alaska Xốt Tiêu Đen (1TR); 01 Cua Hoàng Đế Xốt Singapo ( 1TR); 01 Đậu Xanh Lá Dứa ( 1TR); 01 Hạt Sen Mứt Dâu Việt Quất ( 0TR); Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-kido-hop-banh-bieu-tang-cao-cap-cam-thoi-thuong-4bx180g/
121,"
	Hộp Bánh Trung Thu KIDO MỸ VỊ CÁT TƯỜNG (Đỏ) 4 Bánh x 150G",CB5,Kinh Đô,https://banhkinhdo.com.vn/wp-content/uploads/2022/08/CB5.jpg,"Thưởng Thức Mỹ Vị – Trao Trọn Thân Thương Ánh trăng vàng sáng trong, tiết trời ấm áp dễ chịu, báo hiệu cho một mùa Thu lại đến, một mùa Lễ Hội ngập tràn niềm vui và cũng là cái Tết thứ hai của người Việt Nam trên khắp mọi miền đất nước. Trung Thu – 2 chữ quen thuộc nhưng hàm chứa rất nhiều ý nghĩa sâu sắc về sự gửi trao thân thương và quây quần thưởng bánh thức trăng. Cảm thấu từng giá trị cao quý ấy, Tập đoàn KIDO hân hoan ra mắt thương hiệu bánh trung thu cao cấp KIDO’s Bakery. Với bề dày kinh nghiệm hơn 50 năm làm bánh và tinh thần chăm chút trên từng chi tiết sản phẩm, KIDO’s Bakery đưa những Mỹ Vị không chỉ ở Việt Nam mà còn trên thế giới vào trong từng chiếc bánh để tạo nên tuyệt phẩm bánh Trung Thu đậm đà giá trị truyền thống nhưng vẫn sáng tạo theo xu hướng hiện đại. Bên cạnh đó, sự hoàn hảo còn được thể hiện trong bộ sưu tập Hộp quà biếu cao cấp sang trọng với 3 sắc màu thời thượng nhất: Đỏ, Cam và Xanh kết hợp cùng những hoạ tiết Hoa tinh tế và đặc biệt là những đường sọc nổi bật, mang đậm tinh thần quà biếu trân trọng. Chúng tôi tin rằng mỗi hộp bánh Trung Thu KIDO’s Bakery sẽ là món quà Thu phù hợp nhất để trao trọn thân thương đến các đối tác, khách hàng và người thân yêu của bạn. Hộp Bánh Trung Thu KIDO MỸ VỊ CÁT TƯỜNG (Đỏ) 4 Bánh x 150G CB5 , gồm các vị: 01 Thập Cẩm Lạp Xưởng Ngũ Hạt ( 1TR); 01 Cua Hoàng Đế Xốt Singapo ( 1Tr); 01 Trà Xanh Phố Mai ( 0Tr); 01 Đậu Xanh Sầu Riêng (1Tr); Hộp đi kèm.",https://banhkinhdo.com.vn/san-pham/banh-trung-thu-kido-hop-qua-bieu-cao-cap-xanh-tinh-te-4bx180g/
