product_name,product_url,product_image
KẸO KINH ĐÔ CHOCO HỘP BÁT GIÁC THẬP CẨM 230G TẾT 2024,https://banhkinhdo.com.vn/san-pham/keo-kinh-do-choco-hop-bat-giac-thap-cam-230g-tet-2021/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20263%20231%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH QUY LU VERITABLE PETIT BEURRE HỘP THIẾC 600G TẾT 2024,https://banhkinhdo.com.vn/san-pham/banh-quy-lu-veritable-petit-beurre-tet-2021/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20230%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY BƠ THẬP CẨM SOCOLA (HỘP THIẾC) 546G TẾT 2024,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-kep-kem-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY BƠ THẬP CẨM RẮC HẠT (HỘP GIẤY) TẾT 2024,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-rac-hat-hop-giay/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH XỐP 2 TRONG 1 (gói 148g) TẾT 2024,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-rac-hat-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY MARIE - BÁNH QUY SỮA ( HỘP GIẤY ) 528G TẾT 2024,https://banhkinhdo.com.vn/san-pham/cosy-wonderful-banh-quy-hat-socola-yen-mach-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20255%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY BƠ THẬP CẨM SOCOLA (HỘP THIẾC) 378G TẾT 2024,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-socola-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH QUY OREO VỊ VANI 303.6G ( HỘP ĐỎ ) TẾT 2024,https://banhkinhdo.com.vn/san-pham/banh-quy-oreo-vi-kem-socola/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20268%20268%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH QUY COSY BƠ THẬP CẨM (HỘP THIẾC 600G) TẾT 2024,https://banhkinhdo.com.vn/san-pham/banh-que-socola-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY BƠ THẬP CẨM SOCOLA ( HỘP GIẤY ) 330G TẾT 2024,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-rac-hat-hop-thiec-546g-tet-2021/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20264%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY HẠT - SOCOLA YẾN MẠCH 196G (TẾT 2024),https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-kep-kem-hop-thiec-546g-tet-2021/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH BÔNG LAN TRÒN SOLITE (KEM VỊ BƠ SỮA + KEM VỊ DÂU) TẾT 2025,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tron-solite-kem-vi-la-dua-kem-vi-dau-tet-2021/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY BƠ THẬP CẨM  BƠ SỮA (HỘP THIẾC) 378G TẾT 2025,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-socola-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Giỏ QUÀ Tết 2025 AN KHANG II,https://banhkinhdo.com.vn/san-pham/hop-qua-an-khang-ii-set-qua-tet-sang-trong-2023/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20426%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Giỏ QUÀ tết 2025 AN KHANG I,https://banhkinhdo.com.vn/san-pham/hop-qua-an-khang-i-set-qua-tet-sang-trong-2023/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20245%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 2 Bánh - Thu An Khang 1 Nướng 1 Dẻo,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-hop-2-banh-hg01/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 2 Bánh - Thu Hạnh Phúc 2 Ngọt,https://banhkinhdo.com.vn/san-pham/thu-hanh-phuc-hop-2-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 2 Bánh - Thu Bình An 1 Mặn 1 Ngọt,https://banhkinhdo.com.vn/san-pham/thu-sum-vay-hop-2-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 2 Bánh - Thu An Nhiên 1 Mặn 1 Ngọt,https://banhkinhdo.com.vn/san-pham/bo-doi-hoan-hao-hop-2-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 2 Bánh - An Khang ( Nhỏ) 2 Ngọt,https://banhkinhdo.com.vn/san-pham/bo-doi-phu-an-hop-2-banh-nuong/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 2 Bánh - Thu Bình An ( Nhỏ) 1 Mặn 1 Ngọt,https://banhkinhdo.com.vn/san-pham/thu-nhu-y-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20229%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vạn Tài 4 Ngọt,https://banhkinhdo.com.vn/san-pham/thu-truong-tho-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vui Khỏe 3 Ngọt 1 Mặn,https://banhkinhdo.com.vn/san-pham/thu-van-loc-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vạn Phúc 2 Mặn 2 Ngọt,https://banhkinhdo.com.vn/san-pham/thu-van-an-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vạn Lộc 2 Mặn 2 Ngọt,https://banhkinhdo.com.vn/san-pham/phu-qui-loc-quyen-lai-4-banh-nuong/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vạn Phúc ( Nhỏ) 2 Mặn 2 Ngọt,https://banhkinhdo.com.vn/san-pham/hop-2-banh-230g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vạn Lộc ( Nhỏ) 2 Mặn 2 Ngọt,https://banhkinhdo.com.vn/san-pham/hop-2-banh-150g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vạn Tài ( Nhỏ) 2 Mặn 2 Ngọt,https://banhkinhdo.com.vn/san-pham/thu-vui-khoe-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
"Hộp 4 Bánh - Thu Trân Quý ( Bánh dành cho người ăn kiêng, ăn chay)",https://banhkinhdo.com.vn/san-pham/thu-tran-quy-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 2 Bánh - Thu Hạnh Phúc ( Nhỏ) 1 Nướng 1 Dẻo,https://banhkinhdo.com.vn/san-pham/thu-doan-vien-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp 4 Bánh - Thu Vui Khỏe ( Nhỏ) 2 Mặn 1 Ngọt 1 Dẻo,https://banhkinhdo.com.vn/san-pham/thu-binh-an-hop-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20284%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH LÁT KHOAI TÂY SLIDE 90G,https://banhkinhdo.com.vn/san-pham/banh-lat-khoai-tay-slide-90g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH QUY LU BƠ NHÂN SOCOLA CHẢY 80GR TẾT 2025,https://banhkinhdo.com.vn/san-pham/banh-quy-lu-bo-nhan-socola-chay-80gr/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH QUY LU VERITABLE PETIT BEURRE 600GR ( HỘP THIẾC) TẾT 2025,https://banhkinhdo.com.vn/san-pham/banh-quy-lu-veritable-petit-beurre-600gr-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY BƠ THẬP CẨM  SOCOLA (HỘP THIẾC) 546G TẾT 2025,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-socola-hop-thiec-546g-tet-2025/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
COSY BÁNH QUY BƠ THẬP CẨM  SOCOLA (HỘP THIẾC) 378G TẾT 2025,https://banhkinhdo.com.vn/san-pham/cosy-banh-quy-bo-thap-cam-socola-hop-thiec-378g-tet-2025/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH QUY THẬP CẨM - CẦU DỪA ĐỦ XÀI 300GR TẾT 2025,https://banhkinhdo.com.vn/san-pham/banh-quy-thap-cam-cau-dua-du-xai-300gr/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp Quà Tết 2025 Bánh QUY OREO THẬP CẨM 303.6G TẾT 2025,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-2025-banh-quy-oreo-thap-cam-303-6g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH BÔNG LAN CUỘN SOLITE - KEM VỊ LÁ DỨA 288GR - TẾT 2025,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-cuon-solite-kem-vi-la-dua-288gr-tet-2025/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH BÔNG LAN TRÒN SOLITE 288GR - TẾT 2025,https://banhkinhdo.com.vn/san-pham/banh-bong-lan-tron-solite-288gr-tet-2025/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ AN KHANG 2408,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-an-khang-2408/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
HỘP QUÀ TẾT 2025 PHÚ QUÝ AN KHANG 2407,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-phu-quy-an-khang-2407/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
HỘP QUÀ TẾT 2025 PHÚ QUÝ BÌNH AN 2410,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-phu-quy-binh-an-2410/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
HỘP QUÀ TẾT 2025 PHÚ QUÝ BÌNH AN 2409,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-phu-quy-binh-an-2409/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
HỘP QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2402,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-phu-quy-sum-vay-2402/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2401,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-sum-vay-2401/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2404,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-sum-vay-2404/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ SUM VẦY 2403,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-sum-vay-2403/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2414,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2414/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2413,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2413/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
SET QUÀ TẾT 2025 PHÚ QUÝ 2412,https://banhkinhdo.com.vn/san-pham/set-qua-tet-pq-phu-quy-2412/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
SET QUÀ TẾT 2025 PHÚ QUÝ 2411,https://banhkinhdo.com.vn/san-pham/set-qua-tet-pq-phu-quy-2411/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ AN KHANG 2406,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-an-khang-2406/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ AN KHANG 2405,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-an-khang-2405/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2416,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2416/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
GIỎ QUÀ TẾT 2025 PHÚ QUÝ LỘC PHÁT 2415,https://banhkinhdo.com.vn/san-pham/set-qua-tet-phu-quy-loc-phat-2415/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Giỏ QUÀ TẾT 2025 AN KHANG III,https://banhkinhdo.com.vn/san-pham/set-qua-tet-an-khang-iii-hop-qua-tet-sang-trong-y-nghia-tet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20533%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BỘ QUÀ TẾT KINH ĐÔ LỘC II TẾT 2025,https://banhkinhdo.com.vn/san-pham/bo-qua-tet-kinh-do-loc-hamper-ii-tet-2023/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BỘ QUÀ TẾT KINH ĐÔ LỘC I Năm 2025,https://banhkinhdo.com.vn/san-pham/bo-qua-tet-kinh-do-loc-hamper-i-tet-2023/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp Quà Tết 2025 Bánh QUY OREO THẬP CẨM 414G ( HỘP THIẾT) TẾT 2025,https://banhkinhdo.com.vn/san-pham/hop-qua-tet-banh-oreo-socola-pie-463-2g-qua-tet-kinh-do-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp Quà Tết Bánh Quy Oreo Kinh Đô 331.2G ( Hộp thiếc),https://banhkinhdo.com.vn/san-pham/hop-qua-tet-banh-quy-oreo-kinh-do-331-2g-hop-thiec/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH OREO SOCOLA-PIE VỊ DÂU 360G TẾT 2025,https://banhkinhdo.com.vn/san-pham/oreo-moocake-4-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20280%20280%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
BÁNH OREO-PIE VỊ DÂU 168G - TẾT 2025,https://banhkinhdo.com.vn/san-pham/bo-qua-tet-kinh-do-loc-hamper-premium-tet-2023/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Lava Trứng Chảy – Hộp 3 Bánh 2025,https://banhkinhdo.com.vn/san-pham/hop-lava-trung-chay-3-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Lava Trứng Chảy - Hộp 6 Bánh 2025,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-lava-trung-chay-hop-6-banh-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Lava Trứng Chảy Phô Mai_80g,https://banhkinhdo.com.vn/san-pham/lava-trung-chay-pho-mai_80g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Lava Trứng Chảy Trứng Sữa (Custard)_80g,https://banhkinhdo.com.vn/san-pham/lava-trung-chay-trung-sua-custard-80g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Lava Trứng Chảy Đậu Xanh Chà Bông_80g,https://banhkinhdo.com.vn/san-pham/lava-trung-chay-dau-xanh-cha-bong-80g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Hộp Lava Trứng Chảy 6 Bánh x80g (2022),https://banhkinhdo.com.vn/san-pham/hop-lava-trung-chay-6-banh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
THU ĐOÀN VIÊN 6Bx80G - Mẫu Mới 2025,https://banhkinhdo.com.vn/san-pham/thu-doan-vien-6bx80g-banh-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Nguyệt Ánh Cát Tường (6 Bánhx80g) - Mẫu Mới 2025,https://banhkinhdo.com.vn/san-pham/trang-vang-nguyet-anh-cat-tuong-6-banhx80g-dac-biet-2024/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Trăng Vàng Nguyệt Ánh Trường An (8 Bánhx80g) - Mẫu Mới 2025,https://banhkinhdo.com.vn/san-pham/trang-vang-nguyet-anh-nhu-y-8-banhx80g/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20380%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Như Ý 6 Bánh ( Xanh) - 2023,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-6-banh-xanh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu Như Ý 3 Bánh ( Xanh) - 2023,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-3-banh-xanh/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20300%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
Bánh Trung Thu 6 Bánh ( Hồng) - 2022,https://banhkinhdo.com.vn/san-pham/banh-trung-thu-6-banh-hong/,"data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%20300%20200%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E"
